num_past_loans,past_defaults,late_payments_count,avg_days_past_due,on_time_payment_ratio,repayment_regular_for_last_6m,utilization_ratio,current_outstanding_balance,active_loans_count,emi_bounce_count,field_officer_repayment_rating,declared_monthly_income,bank_avg_monthly_inflow,bank_balance_median,transaction_count_monthly,electricity_units,mobile_recharge_amount,asset_owned_count,ration_card_type,household_size,occupation_type,education_level,district_poverty_index,income_to_loan_ratio,monthly_obligation_ratio,repayment_score,ration_score,education_score,occupation_score,income_proxy_score
2.0,0.0,5.0,8.825607216461904,0.7209883981949137,1.0,0.25641530205275526,23601.55556956234,4.0,1.0,3.962989109506965,11879.673309624763,,2981.9328121166186,7.0,125.07980230876814,,1.0,BPL,3.0,Daily Wage,Illiterate,0.493745330934748,6.039857815199312,0.2017596801897054,,0.3,0.0,0.1,36.200325677990456
1.0,0.0,,16.758527499269462,0.567936056185744,0.0,0.6508494063696683,50550.79880140795,6.0,,3.197727399461117,8377.028020726357,9217.550104591322,1648.0928016320909,11.0,150.99226066459792,164.5232803160558,2.0,Antyodaya,8.0,Farmer,Secondary,0.39016486208626644,1.9885412316112578,,61.919028783944626,,0.5,,33.855370557372765
3.0,0.0,4.0,7.239023159900391,0.8335300029836894,,0.14376667605209648,8788.670582509287,0.0,0.0,4.525697133450844,7118.240254359628,10393.756788526338,1670.6190894887839,5.0,114.24785709692628,134.38882169752483,2.0,BPL,9.0,Private Job,Primary,0.2189452574623592,9.718098334912801,0.0,100.0,0.3,0.2,0.9,33.12941068454957
2.0,0.0,2.0,4.065855046777368,1.0,1.0,0.10172659243628733,6348.320445663267,1.0,0.0,5.0,,6564.8279644188815,1231.9082407539365,8.0,131.99621337961077,164.84182547311858,2.0,APL,4.0,Daily Wage,Illiterate,0.6267981682719818,16.872883206963,0.06711683979830207,100.0,1.0,0.0,0.1,33.256480835132365
2.0,0.0,5.0,,,0.0,0.2832332065769406,15169.888093069098,1.0,2.0,4.12557463382699,7547.715631382463,7318.4967870552755,1371.098959745828,5.0,108.52347156838033,130.57795316906692,0.0,BPL,8.0,Farmer,Secondary,0.6878486836795964,5.970157252558479,0.07938571819499278,80.22027651294009,0.3,0.5,0.4,24.599892799650537
2.0,0.0,5.0,8.825607216461904,0.7373608366604771,1.0,0.2704134033801103,20220.447217048455,1.0,1.0,4.0448513018347825,8439.474835067835,12558.4490817765,1002.0132662660837,5.0,91.07606268984023,178.4844749110692,1.0,Antyodaya,6.0,Daily Wage,Higher Secondary,0.4367880752390326,,0.07099840039298559,91.72769346742382,0.0,0.7,0.1,30.709805851538693
2.0,0.0,5.0,,0.5732619778629455,1.0,0.18057904701897431,17517.188817988306,1.0,0.0,3.2243570078471246,11166.381573569466,13363.679709369868,1352.2416405477522,11.0,129.2000720199497,181.44954525684503,,APL,5.0,Farmer,Primary,0.8655933597665424,7.648997295042344,0.053661658097666466,89.02152913948018,1.0,0.2,0.4,38.542963824659275
3.0,0.0,7.0,11.998775329584928,0.7603029569174209,1.0,0.3559198139143932,20260.343530411083,0.0,1.0,,7090.742967163086,6957.804701670721,398.21308676949775,5.0,97.82279418988136,137.67681620785672,1.0,,5.0,Self Employed,Primary,0.4185271732530119,4.199569267370824,0.0,90.8759628115571,0.3,0.2,,28.80510835295107
4.0,,4.0,7.239023159900391,0.9249981986803614,1.0,0.25301347297780175,14693.58967562591,2.0,0.0,3.4830381119342033,6614.253448972435,5680.648070900408,546.9360145955212,5.0,95.93600688826,94.80023892822791,1.0,BPL,8.0,Daily Wage,Illiterate,0.6585008776975975,5.401378544058492,0.181175284203253,82.41441043967832,0.3,0.0,0.1,20.219535108743212
2.0,0.0,5.0,8.825607216461904,1.0,1.0,0.21678342136042256,23489.769330810865,4.0,0.0,5.0,14340.302664429504,10787.839197923822,1694.3530490566625,14.0,156.70158787662143,224.70080872400706,1.0,APL,7.0,Private Job,Illiterate,0.9174444026085433,7.325585192624851,0.16714247676632624,,,0.0,0.9,41.769786508564145
4.0,0.0,7.0,11.998775329584928,0.5631083283869095,1.0,0.5215585983984223,34397.653511633864,1.0,1.0,3.173588760466944,8289.464514617055,11922.608755431344,1871.2351741999448,,138.07731232355127,,1.0,BPL,8.0,Self Employed,Secondary,0.8448176740525025,2.8917868585106685,0.07228306819123338,81.3079977509235,0.3,0.5,0.7,33.244881508457446
3.0,0.0,,5.652439103338879,0.8014714767096245,1.0,0.48037624218446123,24503.662967880464,4.0,1.0,4.365404502080519,6209.038580049839,6339.703905298898,739.9232555229896,13.0,80.50122503695012,126.38167272103402,0.0,BPL,7.0,Daily Wage,Primary,0.664395068968478,3.0405830538563285,0.38599451782617156,90.61800075841865,0.3,,0.1,21.956271518112118
2.0,0.0,,16.758527499269462,0.19638952502911694,0.0,0.4305124326787431,22393.7366002318,3.0,3.0,1.3399947436779818,7389.719254417658,10759.269899337152,,14.0,101.06488515110952,132.83432459545864,2.0,APL,5.0,Self Employed,Higher Secondary,0.8286037016669731,3.959708597425255,0.2432484002780389,51.71728257046493,1.0,0.7,0.7,39.740969911978546
,0.0,10.0,16.758527499269462,0.4502255715002892,,,73373.10563880668,7.0,1.0,2.609174976033843,11058.693883521446,,,16.0,123.27976407720107,,2.0,Antyodaya,,Farmer,Illiterate,0.6454068640771522,1.8085988980296563,0.37928911298165247,58.37468373328024,0.0,0.0,0.4,35.773125191690355
1.0,0.0,5.0,,0.7673882374593071,1.0,0.21281560437575456,15264.557842374681,4.0,1.0,4.194988305828932,9892.42711209532,14386.607393969874,1256.7305139631721,18.0,124.9454484023662,152.8354441704679,1.0,APL,9.0,Daily Wage,Illiterate,0.7637460306113095,7.776271694154983,0.24228619872862173,91.46901536329418,1.0,0.0,0.1,35.44182483084573
1.0,1.0,6.0,10.412191273023415,0.7833941057545483,1.0,0.4307936318367648,23365.351522798333,2.0,0.0,2.775017647305138,7181.412623892628,9678.73142862605,604.3834544223317,7.0,,122.05146019439746,0.0,BPL,7.0,Self Employed,Graduate,0.7063381635875559,3.6880790483113928,0.16686877884280787,74.05546519850218,0.3,1.0,0.7,29.461175589350614
3.0,0.0,5.0,8.825607216461904,,1.0,0.5843066146948489,40647.00236009989,2.0,2.0,2.131674237370516,7675.5191183911265,,1465.5820998780575,7.0,100.43218087336508,116.23662247375134,0.0,BPL,8.0,Daily Wage,Graduate,0.5994374278635837,2.2659472562692295,0.15612811030754273,72.00091870307294,0.3,1.0,0.1,26.259882257013274
2.0,1.0,5.0,8.825607216461904,0.8740496215119696,1.0,0.4018622497339042,22504.94573693947,1.0,0.0,3.228295226092245,6140.671337878668,6388.309785858581,459.82663365561126,5.0,110.19761032358184,152.63419033075786,2.0,BPL,7.0,Farmer,Illiterate,0.05592579248963992,3.2741595005980266,0.09757282323968341,79.02026877457894,0.3,0.0,0.4,28.61572168442201
3.0,0.0,8.0,13.58535938614644,0.627141975482591,1.0,0.5866091921070221,28649.62978928153,,1.0,,6159.935776154151,8960.52275212515,1539.5596573117973,11.0,,90.21548950266404,2.0,APL,,Farmer,Higher Secondary,0.41706968395016064,2.5800210975293707,0.29180317744903134,80.3977783064349,1.0,0.7,0.4,37.35907926767618
,0.0,4.0,7.239023159900391,0.6877282365359679,1.0,0.2226172356944181,13513.860327017184,1.0,0.0,3.7966883012122365,6389.407683420569,8276.387629475617,876.4512961455679,9.0,74.00755978391834,126.7365421413898,0.0,Antyodaya,6.0,Daily Wage,Higher Secondary,0.7495218628731343,5.6732286050912535,0.09377495795797201,93.24873625186027,0.0,0.7,0.1,23.021317836562023
0.0,0.0,4.0,7.239023159900391,0.786416205195554,,0.3647028765080637,23595.426612293664,,2.0,4.290128144510167,7897.630685554154,10614.159001449936,1516.558517413594,5.0,114.11534551912689,139.46466002531417,0.0,BPL,3.0,Self Employed,Higher Secondary,0.4563637980158637,4.016352551333945,0.0,91.93090289559746,0.3,,0.7,33.523049417512645
2.0,,6.0,10.412191273023415,0.8543153183426537,1.0,0.35184526514007197,17856.817632870996,2.0,0.0,4.629623710245665,5889.43220894182,7077.548679974308,924.5812956999089,9.0,99.66846240023989,124.14204192918511,0.0,BPL,8.0,Farmer,Illiterate,0.6737563697155151,3.9575488987642737,0.20346901232047915,95.25069958489121,0.3,0.0,0.4,21.570968189203377
1.0,0.0,1.0,2.4792709902158556,,,0.11654016585277674,,1.0,2.0,5.0,7255.604808647344,5429.650585235971,317.25727005028466,12.0,108.57457407413135,164.57380163395305,1.0,APL,6.0,Farmer,Illiterate,0.8657093545117689,14.164665014989158,0.08258134866776208,93.01464869874847,1.0,0.0,0.4,28.902791421876348
1.0,0.0,4.0,7.239023159900391,,0.0,,17215.269775206503,3.0,1.0,3.8185709058846427,6932.466044392582,9621.177076983544,1789.5473849921739,8.0,106.6591571558287,128.52213924337826,1.0,BPL,9.0,Daily Wage,Illiterate,0.5918989363018998,4.832033513584574,0.2592903208915467,78.82676156834387,0.3,0.0,0.1,24.176704131840445
2.0,0.0,5.0,8.825607216461904,0.593395069554643,,0.16614231006489907,10350.140976769904,1.0,,3.325022466305612,8021.098511668039,10606.224698431306,1962.7604251109008,10.0,134.4176881663095,142.86797744458912,2.0,,4.0,Daily Wage,Higher Secondary,0.5178950496989271,,0.07470117837314624,89.90393451546802,1.0,0.7,0.1,39.369312545995776
1.0,0.0,8.0,13.58535938614644,0.5972358258287058,1.0,0.5271300502920294,35070.01912263098,2.0,1.0,3.344226247675926,7691.264635986068,8900.304483396656,842.9125856773428,11.0,126.04037538723705,118.85179613231631,0.0,BPL,9.0,Self Employed,Secondary,0.8417111134336878,2.631665059663911,0.15580852719070457,80.87668724505356,0.3,0.5,,27.9127128295603
2.0,,8.0,13.58535938614644,,1.0,0.16898896460679463,8704.541302870419,,0.0,4.372166499903166,5716.539535630082,7180.480799856344,502.74724403051164,11.0,79.50089239447729,130.8929051231336,,BPL,,,Primary,0.47148200623197134,7.879863186099924,0.0,95.69250831909555,0.3,0.2,0.4,25.47656638938674
3.0,,9.0,15.171943442707951,0.3107797720868063,0.0,,38740.35761642004,1.0,1.0,1.9119459789664282,7250.72196720204,6417.657293383568,418.5841805581956,,95.7966065375449,139.62985311860817,1.0,Antyodaya,4.0,Farmer,Higher Secondary,0.9111033529869729,2.2458857654886866,0.08263695361700141,59.379663357038076,0.0,0.7,0.4,27.818886344832734
3.0,1.0,7.0,11.998775329584928,0.618128216216127,1.0,0.5573960832243747,33100.00687818279,0.0,1.0,1.948688199613032,8404.811498251098,12108.715054763992,2139.5911865279286,,102.60711093605657,,,BPL,7.0,Self Employed,,0.6325090393012386,3.046968883761948,0.0,65.63682477312308,0.3,,0.7,32.59700895931668
1.0,0.0,4.0,7.239023159900391,1.0,1.0,0.0808556436267375,4025.4734731298536,,,5.0,,5503.046025426655,756.8440111595315,5.0,98.4097165475983,154.32289153842027,3.0,Antyodaya,6.0,Govt Job,Primary,0.6071367351378003,,,100.0,0.0,0.2,1.0,30.142148338880734
4.0,0.0,,5.652439103338879,1.0,1.0,0.15808142147984586,10732.001262310387,1.0,0.0,5.0,6972.839087194916,8635.669304199713,916.8236438642119,6.0,111.62122048591327,142.28885659515294,2.0,APL,5.0,Daily Wage,Illiterate,0.647408147641249,7.795961912365163,0.08592974462909574,100.0,1.0,0.0,,
3.0,0.0,3.0,5.652439103338879,0.8478983837471804,1.0,0.22332874914090692,16483.691663340418,2.0,0.0,4.597539037268299,10505.32570171701,11347.490246293657,1147.5728830049486,8.0,112.03354934311677,,,BPL,9.0,Self Employed,Graduate,0.715833731906991,7.647331900113857,0.11407607737672368,99.07807861211407,0.3,1.0,0.7,
1.0,1.0,4.0,7.239023159900391,0.6235422557821778,1.0,0.41641689997811066,28806.982514618507,4.0,0.0,1.9757583974432857,9468.950728194866,10802.865118557966,1425.5236710311906,17.0,128.03985863002188,153.40943934826888,3.0,BPL,8.0,Farmer,Illiterate,0.25153954804017903,3.944302891765453,0.25312073063395735,68.8468035061993,0.3,0.0,0.4,37.992745994273676
3.0,,8.0,13.58535938614644,0.40946114336358574,0.0,0.6077978105092339,31785.086074278788,1.0,2.0,2.4053528353503255,,6282.509952357137,,5.0,93.29635154430345,189.14243484318,0.0,,4.0,Daily Wage,Secondary,0.7772138452561566,,0.08244837626627398,62.30321185067108,0.3,0.5,0.1,24.323756566871516
1.0,1.0,4.0,7.239023159900391,,0.0,0.3466354118515275,25591.674584644636,4.0,2.0,2.367700451949607,8924.613052758905,7538.823720942043,399.09592327471677,16.0,102.70600937975348,179.45951722506283,0.0,APL,9.0,Daily Wage,Secondary,0.5584780682966629,4.184609790543856,0.2685575582561621,58.2731977441167,1.0,0.5,0.1,31.30550835045617
2.0,0.0,10.0,16.758527499269462,0.6022279286941975,1.0,0.6289051159331492,39956.046234307156,1.0,,3.3691867620033844,,8532.983312272909,957.8698379395279,12.0,120.53229588854742,148.50849055850827,2.0,APL,6.0,Farmer,Illiterate,0.3855281713970052,2.6617234265261804,0.06760695683981362,77.22633363045908,1.0,0.0,0.4,36.462630417130875
1.0,0.0,2.0,4.065855046777368,0.6922494057830867,1.0,0.24681644949499582,20048.251788072466,4.0,1.0,3.81929414744783,9159.631410227732,6628.402660660094,1202.4664988564427,12.0,149.32798532044518,143.46579783108467,0.0,BPL,,Self Employed,Secondary,0.7944384421434089,5.482278245820766,0.2616676449520711,90.60303819042312,0.3,0.5,0.7,30.92922898222925
0.0,,6.0,10.412191273023415,0.6400150561534242,0.0,0.31852143934371274,22870.375513465544,3.0,2.0,3.558122399299518,9731.176861044702,7755.366502648934,1321.9250530359793,5.0,126.6099761313007,137.9764087924633,1.0,BPL,7.0,Daily Wage,Secondary,0.6024297600388995,5.105688648406194,0.18472543822515497,73.70520762625446,0.3,,0.1,28.609720042599093
2.0,0.0,,8.825607216461904,1.0,1.0,0.26249171195295273,18159.560434034236,2.0,1.0,5.0,8827.239038993179,8750.045725563801,1633.9765751360865,5.0,133.30610434159445,173.4630622241761,2.0,BPL,6.0,Daily Wage,Illiterate,0.8031692615519445,5.832797333137547,0.13575985181194372,99.62422757746985,0.3,0.0,0.1,28.29717432234907
4.0,1.0,6.0,10.412191273023415,0.7548985152790189,1.0,0.5562652395536942,34158.24833507648,3.0,1.0,2.632539694927491,8711.365044264916,10333.793964814435,1546.4465272499865,18.0,,153.3083616058359,1.0,BPL,5.0,Farmer,Secondary,0.894413084717897,3.060265832132952,0.20634817600125924,69.02232200119133,0.3,0.5,0.4,34.14085621871406
2.0,0.0,3.0,5.652439103338879,0.9185791081918842,1.0,0.2649445928272794,21374.092451490767,2.0,1.0,,9223.33621816719,,520.3041411631466,5.0,119.99687931462775,153.44867328133085,1.0,Antyodaya,,Daily Wage,Illiterate,,5.177990919533407,0.12993026222674567,98.96191698194438,0.0,0.0,0.1,24.671602538059762
1.0,0.0,5.0,8.825607216461904,0.4988961492373249,1.0,0.6010568279380051,32181.217089722,3.0,2.0,2.852527864719021,5733.049616585489,4348.645674905543,521.7802576046222,,98.36437383240353,125.03317642903687,0.0,BPL,6.0,Farmer,Secondary,0.8424876443734809,2.1377208166617385,0.31352721998449284,75.88108535871139,,0.5,0.4,21.484779842958808
5.0,1.0,8.0,13.58535938614644,0.5172708387685656,1.0,,20261.65310729915,6.0,2.0,1.4444013123752248,6953.607819132847,9321.751606617938,495.7957997684649,5.0,93.04512347937688,152.220018997372,1.0,Antyodaya,6.0,Daily Wage,Graduate,0.8691705373731831,4.118083322441899,0.5170041740082927,56.48390884454608,0.0,1.0,0.1,26.812549792034414
,,3.0,5.652439103338879,0.7286975956223397,0.0,0.16534992371977464,23294.344820915296,0.0,2.0,,20183.56231470309,,3260.390417103028,6.0,197.16852500231604,281.71969101223505,1.0,BPL,5.0,Self Employed,Secondary,0.6618704852243065,10.397044973508175,,82.67453328717234,0.3,0.5,0.7,49.6878525600022
2.0,0.0,7.0,11.998775329584928,0.8166257868747654,1.0,0.3878916196282532,18901.450365187335,0.0,1.0,4.441176052906224,5263.373917932544,3919.5511078716586,596.4375093118579,7.0,66.76538888582141,179.63017200013746,0.0,BPL,6.0,Self Employed,,0.2638978053842737,3.3413915018929647,0.0,92.55381848170605,0.3,0.0,,22.991615064691974
1.0,0.0,4.0,7.239023159900391,0.6746377662558964,1.0,0.2675552380587356,,,0.0,3.7312359498118792,5647.497305710529,5544.175283394786,290.7064359473436,14.0,,96.74930365036712,0.0,Antyodaya,7.0,Farmer,Secondary,,4.761228807320814,,91.36024556565388,0.0,0.5,0.4,22.47596446857818
,1.0,7.0,11.998775329584928,0.38322594969108736,,0.4634387764878376,35967.7020527819,4.0,3.0,1.0,9310.573920040217,9973.796491640815,1938.6034569097678,10.0,128.2135140906795,173.74491263466572,1.0,APL,4.0,Daily Wage,Primary,0.2294830938278462,3.1062251530936575,0.25742595913129024,41.96388708452795,,0.2,0.1,37.05708783555044
3.0,0.0,8.0,13.58535938614644,0.635780670435308,1.0,0.5359435506989508,27013.02338727316,2.0,2.0,,6659.0293962409905,9414.935636860298,,12.0,102.4068613377279,126.04069675748292,0.0,,9.0,Daily Wage,Illiterate,0.8809421074482857,2.9580322638107392,0.1799572272714879,,0.3,0.0,0.1,21.34904882427675
2.0,0.0,3.0,5.652439103338879,0.5823235623813904,1.0,0.5092670871016657,38873.08314619259,0.0,1.0,3.269664930439349,,8704.36588986237,629.8234984653226,13.0,116.23401832234853,171.43785993837477,,BPL,6.0,Private Job,Secondary,,2.9907564517792156,0.0,85.81105008806857,0.3,0.5,0.9,35.8706397570429
4.0,0.0,7.0,11.998775329584928,0.5381084355689397,0.0,0.3816787298031388,33100.430385677915,,1.0,3.0485892963770955,12257.420830218309,14335.384098437724,2282.6502500619845,5.0,148.69547790464316,236.4311896743033,1.0,APL,5.0,Private Job,Secondary,0.7413581149132245,4.44358591906231,0.0,72.59329779601705,1.0,0.5,0.9,44.23619697390082
,0.0,6.0,10.412191273023415,0.5564676899053465,,0.2436590756205828,21846.65020726453,,0.0,,12180.366708086704,11213.96196514542,817.6827003871339,11.0,140.18318606159212,223.10660133458467,0.0,BPL,7.0,Private Job,Illiterate,0.753127756228783,6.690165720816948,0.0,77.59809472590459,0.3,0.0,0.9,34.38330671995329
2.0,0.0,9.0,15.171943442707951,0.6069496826524043,1.0,0.3218986039670145,21144.938487553845,4.0,0.0,,8271.489308391163,6587.914114269279,548.4705817730289,,94.42903862021362,118.01434659378539,0.0,BPL,9.0,Private Job,Primary,0.6749285744465819,4.693944974781588,0.2897605252818922,83.35404237756852,0.3,0.2,0.9,25.939307821458414
2.0,0.0,1.0,2.4792709902158556,0.9024277625364444,1.0,0.14192618723357472,7568.5320696180515,2.0,1.0,4.870185931214619,6241.801231162563,7552.57287573067,476.7239949931209,5.0,67.84984161203764,125.8659231344321,,BPL,6.0,,Higher Secondary,0.5478691041897332,9.895144651620479,0.19198439599700923,100.0,0.3,0.7,0.4,29.167822863004293
2.0,0.0,6.0,10.412191273023415,0.6000677507736173,,0.6971128534595179,38559.97411961127,5.0,2.0,3.358385872400483,7574.8571362762395,9842.613072992972,1528.2609539035159,13.0,101.91457009888691,124.23614087031436,1.0,BPL,5.0,Daily Wage,Secondary,0.5690509924718257,2.3572611353997406,0.39550654207664976,66.41386835305087,0.3,0.5,,30.771346076714053
2.0,1.0,5.0,8.825607216461904,0.6166982205940399,1.0,0.24997088913800247,21909.184103960728,2.0,1.0,1.9415382215025963,10726.482268757367,12175.044547818676,996.4571505143734,8.0,146.84153293984477,169.71052169006916,0.0,BPL,7.0,Self Employed,Illiterate,0.5638959848257259,5.874792590255777,0.1117242978051515,69.09764523694732,0.3,0.0,0.7,32.54342078397857
5.0,0.0,9.0,15.171943442707951,0.6311832042532624,1.0,0.4078788391313728,20031.535981959096,0.0,2.0,3.5139631397987086,6807.489944734791,6598.475878024292,1137.3588445213602,7.0,99.02754708904966,106.63338045441769,0.0,BPL,,,Primary,0.9047937367457904,4.077860107696088,0.0,82.31274393862947,0.3,0.2,0.1,18.92529733230758
1.0,0.0,1.0,2.4792709902158556,0.9883623918683769,1.0,0.08250422265398259,6434.664163510916,0.0,0.0,,9912.229483107823,14771.94550371715,2112.552022067097,21.0,106.2804095916031,,2.0,Antyodaya,4.0,Self Employed,Graduate,0.8106330551055095,18.48243643161199,0.0,100.0,0.0,1.0,0.7,43.31240171310863
5.0,1.0,7.0,11.998775329584928,0.6603038911221818,1.0,0.3512546135897258,17742.901074965328,2.0,2.0,2.1595665741433057,,,523.6548942366504,12.0,115.20947460862273,141.99398041821317,1.0,Antyodaya,6.0,Private Job,Secondary,0.5412887512160804,4.494460979872193,0.18031614719554578,65.81974241404721,0.0,0.5,0.9,29.666440914105348
1.0,,2.0,4.065855046777368,1.0,1.0,0.08031889523047156,5108.89852609628,,0.0,5.0,6606.119943365438,7544.622507462751,1477.291383039972,11.0,87.0204109596556,144.39463658604973,1.0,BPL,4.0,Farmer,Illiterate,0.7015980074939107,15.513701283016749,0.5441949445299364,100.0,,0.0,0.4,26.830664715526826
,0.0,12.0,19.931695612392485,0.519792662811813,0.0,0.6590446949438851,38148.13304496466,6.0,2.0,2.957010432591462,8303.38152175316,10255.050206910766,,12.0,,147.6809993938623,1.0,BPL,,Daily Wage,Higher Secondary,0.7414903065071008,2.611870055961588,0.4329715899569271,58.84397565606105,0.3,0.7,,30.34678362483565
3.0,0.0,4.0,7.239023159900391,0.8799457904904707,1.0,0.24505262871681474,14621.705098166965,1.0,0.0,4.757776070984751,7968.937910704142,8277.759148404619,1359.5835249195381,5.0,108.79254413852854,140.68826322637324,1.0,BPL,7.0,Daily Wage,Illiterate,0.3457929794170949,6.539641898436227,0.07519007281627878,99.82350056624364,0.3,0.0,0.1,25.870766737946877
5.0,1.0,4.0,7.239023159900391,0.7098620642466766,,0.4199797817978502,37606.45539442715,,,2.40735743976578,11310.646676295142,9124.965457200738,665.9174572141342,6.0,156.66640600091733,,0.0,APL,8.0,Farmer,Primary,,3.6090652423044416,0.10595454914674518,61.14805797902357,1.0,0.2,0.4,32.753365891417516
